uid,label,mean_step_speed,stddev_step_speed,track_length,e2e_distance,duration,squared_residual_sum,squared_angle_sum
sim_114_54,0,1.5416697321474222,0.5447236223403561,377.7090843761184,348.764963836679,245.0,3784.7618250964047,349584.56983558706
sim_114_55,0,1.5527543809261795,0.6461619464855441,380.42482332691395,350.03571246374275,245.0,1236.5287459629485,381832.847807411
sim_114_56,0,1.569592575899838,0.5600955997888086,387.68936624725995,353.6919563688154,247.0,1908.3376561357109,382794.3008509609
sim_114_57,0,1.5199554935427608,0.5290002880115676,430.1474046726013,393.86418979135436,283.0,2799.6303594979827,462295.11270958063
sim_114_58,0,1.543848483101072,0.6054187486579187,117.33248471568146,106.77546534667971,76.0,114.4908543913708,127109.43790155351
sim_114_59,0,1.534841187858661,0.6090395674496705,460.4523563575983,422.9089736574527,300.0,2538.1705831064164,461164.3478966896
sim_114_60,0,1.5677809319344358,0.5768540750323232,337.0729003659037,309.7159989409653,215.0,813.0564582793669,332284.84522836417
sim_114_61,0,1.5883538657707488,0.5949315853894608,219.19283347636332,201.55644370746373,138.0,556.4690830630618,203950.37589238555
sim_114_62,0,1.5269730866699698,0.5119601474583602,439.76824896095127,406.5919330237628,288.0,4614.696517589695,382196.9495570768
sim_114_63,0,1.5254317987793165,0.5257291703969192,457.62953963379493,423.65670064333926,300.0,2370.120863893533,435564.16680718784
sim_114_64,0,1.5329266997524906,0.5398519065558856,282.05851275445826,256.00781238079435,184.0,817.2807319619283,310871.5907794045
sim_114_65,0,1.5081502507179199,0.5995579616384483,230.74698835984174,211.52068456772733,153.0,230.21533699658005,219742.269200581
sim_114_66,0,1.5443893114782896,0.5551531211521276,463.31679344348686,421.62779794505957,300.0,2243.1779783155,507503.1216967784
sim_114_67,0,1.5388642193836997,0.6413335162039159,104.64276691809158,92.65527507918802,68.0,95.54882878328267,154663.79091480217
sim_114_68,0,1.5538174018941102,0.6046912282901399,466.14522056823307,424.3229901855425,300.0,998.54904845998,557358.4819778603
sim_114_69,0,1.5199179141097996,0.5364584594337322,147.43203766865057,135.77186748365804,97.0,144.39932272116548,138752.03165037994
sim_114_70,0,1.50946976328649,0.6316014475620982,140.38068798564356,130.83195328359201,93.0,127.55385004812922,119729.22387421683
sim_115_0,1,2.1791535295374023,1.211187916557331,222.27366001281501,118.90332207301863,102.0,38973.24629613052,199663.79598623005
sim_115_1,1,3.2444753071645724,1.6156181747128602,616.4503083612688,269.6664606509308,190.0,289307.2778880198,244274.16032369868
sim_115_2,1,2.7137250151515766,1.5628061968162403,814.117504545473,281.4320521902223,300.0,834129.0743156333,585156.1585501271
sim_115_3,1,3.2964105980369367,0.9696023834814942,204.37745707829006,172.5688268488837,62.0,44777.30705243061,30743.940603718864
sim_115_4,1,2.7744289814831102,0.9558529896473105,49.93972166669599,37.0,18.0,3717.290281329924,24027.3612070867
sim_115_5,1,2.186027135011988,1.0822593797197044,655.8081405035964,225.84286572747877,300.0,869038.7037002482,636789.0603846606
sim_115_6,1,3.348316034635261,1.2429797414588197,673.0115229616874,420.42359591250346,201.0,1005761.7090141508,148828.44325440144
sim_115_7,1,2.74306413382607,1.5699951821590876,768.0579574712997,286.76296832052776,280.0,1183598.8544227136,344170.97427526873
sim_115_8,1,3.8448448810359763,1.6993005579431777,676.6926990623318,455.90569200219466,176.0,2039545.839502719,136377.57009534765
sim_115_9,1,2.84921041715805,1.664340976719896,737.945498043935,390.2742625385384,259.0,2107894.1705368,399501.1938886213
sim_115_10,1,2.9769050651731908,1.25379364215055,157.77596845417912,111.64676439557037,53.0,59844.14484501292,48612.0521676222
sim_115_11,1,3.5897608182459497,1.5319196746395767,692.8238379214683,594.4156794701836,193.0,584275.697386232,100339.68028386212
sim_115_12,1,2.8969611845595256,1.2810498423179133,692.3737231097266,386.00518131237567,239.0,46052.51982937719,473460.4438482916
sim_115_13,1,2.244421735002175,1.1802008751703488,370.3295862753589,249.95399576722113,165.0,31416.092028042636,262471.6572303615
sim_115_14,1,2.6524281903947244,0.8616278039717303,23.871853713552518,22.627416997969522,9.0,6.832568807339366,8099.9694830827675
sim_115_15,1,3.0976959048322925,1.5033130692833176,300.47650276873236,247.3095226634025,97.0,16191.327573301083,60855.706849231115
sim_115_16,1,2.7322572412432344,1.4562532236442776,620.2223937622142,437.3213921133975,227.0,85982.27157796209,339453.7110855744
sim_115_17,1,3.1806999088429904,1.3823624226894964,343.51559015504296,296.2043213729334,108.0,16741.67778543524,85657.50489313397
sim_115_18,1,3.5806332786598296,1.5445814936158024,1074.1899835979489,739.6823642618499,300.0,2421619.911705362,254311.17690129322
sim_115_19,1,2.3158469177749743,1.2183228966701702,409.90490444617046,239.00209204105306,177.0,23446.206902011923,319399.9740880086
sim_115_20,1,2.6508545671717734,1.3711115227765382,113.98674638838625,28.0178514522438,43.0,4880.06228102588,34520.68134548386
sim_115_21,1,3.2111402649183827,1.5811068761272535,510.57130212202287,353.1925820285585,159.0,456809.2533600834,140109.91785214655
sim_115_22,1,3.871355249748483,1.5978576503510553,716.2007212034694,437.7407908797168,185.0,506067.12297980086,109803.99727658171
sim_115_23,1,2.537300713235294,1.3283670721399754,413.5800162573529,130.86252328302402,163.0,522007.0708683933,169713.0878523036
sim_115_24,1,2.725396753516508,1.4884709836792305,817.6190260549523,399.9962499824217,300.0,4772876.892819457,580608.7866674119
sim_115_25,1,2.540803304933763,1.0697282671957706,127.04016524668816,72.24956747275377,50.0,4035.4665271235094,55754.13752433866
sim_115_26,1,3.9293911581934555,0.8999361787988587,47.152693898321466,45.48626166217664,12.0,56.26318500205998,3818.5231546751693
sim_115_27,1,2.6340774655673234,1.4230141386239845,790.223239670197,231.22499864850255,300.0,487991.2073000886,465588.0151157719
sim_115_28,1,2.6871913227298947,1.4185683375778877,806.1573968189684,404.8530597636629,300.0,617536.2871578934,414199.33319758944
sim_115_29,1,2.637683853167926,1.4773706003360167,791.3051559503779,223.45021816950637,300.0,167822.29853506666,497920.4062429378
sim_115_30,1,2.424621125123532,1.3860780640370503,12.123105625617661,10.04987562112089,5.0,84.76190476190399,197.01613069090814
sim_115_31,1,3.4873653703503207,1.7354008490878126,1046.2096111050962,652.6944154809355,300.0,833536.4358708716,288806.38772114983
sim_115_32,1,2.742462917824839,1.499632336393048,822.7388753474517,429.91743393354034,300.0,163560.92067412636,557809.1380246502
sim_115_33,1,2.885573205870125,1.3515918788220582,865.6719617610374,306.6202863477888,300.0,381292.2780927638,380493.21882789704
sim_115_34,1,3.9440963528616653,1.7133678481494041,930.806739275353,726.1129388738366,236.0,1906754.8605118159,204042.03538486478
sim_115_35,1,2.58587128959335,1.2339254431440416,333.57739635754217,13.152946437965905,129.0,32993.53269632116,170958.35008730556
sim_115_36,0,1.5294894719761847,0.6196735337638238,458.8468415928554,412.51060592425983,300.0,992.3087247491585,611321.2976655843
sim_115_37,0,1.5567499912532874,0.550632483058852,467.02499737598623,425.7158676864183,300.0,1175.4384917651093,496372.66371108976
sim_115_38,0,1.5242619639323962,0.597181266709661,457.27858917971884,418.8961685191212,300.0,3612.905301419255,447638.3057930998
sim_115_39,0,1.6026498504374043,0.5504016972371512,224.3709790612366,205.08047201037937,140.0,1080.4056465976184,234846.8661721817
sim_115_40,0,1.5495915509777263,0.5774598710641858,379.64992998954295,343.6800837988725,245.0,1276.8302156444715,420723.55615960277
sim_115_41,0,1.494388793133685,0.5278381935579286,189.787376727978,176.18456232031227,127.0,567.066366055051,151777.45329690236
sim_115_42,0,1.5812709618191096,0.5564010651568428,158.12709618191096,143.54441821262157,100.0,281.4524055475983,168357.39193146187
sim_115_43,0,1.587487714663673,0.573849810675894,411.1593180978913,376.3509000919222,259.0,740.1878766238983,424971.44391932944
sim_115_44,0,1.6266129413678785,0.5470395691301064,266.76452238433205,244.00204917172314,164.0,524.5255399148411,263510.7062424522
sim_115_45,0,1.5796647782268962,0.5842309946382834,473.8994334680689,436.3129610726686,300.0,3693.138014689708,471154.58204555925
sim_115_46,0,1.5250068985922252,0.5871677309464903,407.1768419241241,372.6996109469394,267.0,1277.4527232084895,426576.8219214546
sim_115_47,0,1.579070959610652,0.5445501854873392,473.7212878831956,436.2900411423575,300.0,2430.6266989625174,445485.83817648573
sim_115_48,0,1.5298690661650542,0.5897561603772823,353.39975428412754,325.9831283977746,231.0,1712.0870111711151,324576.7071021345
sim_115_49,0,1.4759106171647691,0.6286630750290779,100.3619219672043,89.9388681271896,68.0,162.44177644586418,93286.51870740169
sim_115_50,0,1.5077588985246422,0.5516365247810857,242.74918266246738,222.79362647975367,161.0,449.4445180717195,247140.98653997056
sim_115_51,0,1.526152964941454,0.5664425192377505,457.8458894824362,422.1717659910478,300.0,1697.5384408422033,445962.91558100254
sim_115_52,0,1.5478979170681426,0.5603677706079337,464.3693751204428,427.8142120126446,300.0,1382.2376768581496,456351.90190501825
sim_115_53,0,1.5604402504966468,0.575927852509869,468.13207514899403,424.3017793976358,300.0,1549.705457398961,550301.4625374526
sim_115_54,0,1.5240089500759229,0.5755370308977846,435.86655972171394,398.11681702736445,286.0,1516.505038677868,440069.5585226949
sim_115_55,0,1.480181808354665,0.595412764114492,227.94799848661842,203.7694775966214,154.0,562.0656854012436,278427.1779041252
sim_115_56,0,1.5607435752752985,0.6085072247923403,201.3359212105135,182.43903091169938,129.0,806.7677863895174,211642.26920058095
sim_115_57,0,1.5613472102657415,0.5303734652024863,138.959901713651,128.70120434556935,89.0,114.94628681256648,107331.48236823539
sim_115_58,0,1.5682329339461039,0.500645048798843,470.46988018383115,429.2842880889074,300.0,1917.7950413657368,462910.8696109109
sim_115_59,0,1.5314827377976739,0.5608570440207934,459.44482133930217,424.41489135043315,300.0,2794.87251035756,434610.72335716564
sim_115_60,0,1.578524584451075,0.5624750816386215,427.7801623862413,393.88957843537827,271.0,719.1603980492339,424095.6143396667
sim_115_61,0,1.5532747156840812,0.5721343003321311,465.98241470522436,428.51604404036027,300.0,1648.9308691688577,496893.7460577453
sim_115_62,0,1.60737411575487,0.6081421084699493,138.23417395491882,127.28707711311466,86.0,76.134870035583,154090.28609933952
sim_115_63,0,1.5989104532728555,0.5625844251582728,100.7313585561899,91.35097153287424,63.0,105.59717377816818,112111.03079069762
sim_115_64,0,1.5276920139770767,0.5500188603987143,268.8737944599655,246.1097316239242,176.0,830.9499298795405,269600.1982042152
sim_115_65,0,1.5435980777008735,0.5873086357803171,396.7047059691245,364.16617086159994,257.0,904.9859661903367,390620.1441440057
sim_115_66,0,1.5233218440140124,0.5553569817332021,242.20817319822797,222.0495440211486,159.0,1796.5566915630116,220202.3904280521
sim_115_67,0,1.5586727419580395,0.6019641557562182,419.28296758671263,389.6472763923803,269.0,723.7812462990371,321942.43256903964
sim_115_68,0,1.5045694595168133,0.6579513317658312,401.72004569098914,371.94892122440683,267.0,3556.1798953995303,369812.88414657733
sim_115_69,0,1.5617687581440596,0.5626753388276915,409.1834146337436,374.83329627982624,262.0,1292.878806309433,419586.30897847645
sim_116_0,1,2.138909723154488,1.1768879284771316,641.6729169463463,188.403821617291,300.0,461864.21003624593,761034.3847675635
sim_116_1,1,2.78832385401273,1.6347198257417106,237.00752759108204,130.91982279242512,85.0,18107.28062310338,159355.99953524547
sim_116_2,1,3.563369592009559,1.564360807789727,516.688590841386,425.68767893844426,145.0,41929.86557442556,154057.99536141293
sim_116_3,1,2.5942716437991424,1.3489828161172757,778.2814931397427,314.8539343886304,300.0,1078596.3124346,627804.8805027647
sim_116_4,1,2.886873788020358,1.4705870932072187,866.0621364061074,361.00554012369395,300.0,369647.81593014055,418830.27434360614
sim_116_5,1,3.05124914732604,1.5166807205243913,759.761037684184,552.3087904424481,249.0,121495.48707439279,311202.24627657374
sim_116_6,1,3.256910599676489,1.5714504200381283,846.7967559158872,557.4836320467176,260.0,272782.5965286204,408787.9308875632
sim_116_7,1,3.056694554541282,1.2194781157585177,180.34497871793565,152.85614151874958,59.0,9672.804911224463,48483.09746330896
sim_116_8,1,2.4753296876809827,1.1673658112541967,742.5989063042948,209.6115454835444,300.0,726903.4971318189,574949.9195829454
sim_116_9,1,2.69759540090671,1.6368697838773263,741.8387352493452,315.9905061864992,275.0,153410.41212884884,474748.4877243164
sim_116_10,1,2.8216803724919077,1.6004540633292987,846.5041117475723,205.7984450864486,300.0,562127.2544446504,599323.8377646625
sim_116_11,1,2.4167460872389293,1.3301647829556025,725.0238261716788,50.44799302251776,300.0,102095.54904259062,526126.218825758
sim_116_12,1,2.6077363373151305,1.224626961587188,782.3209011945391,427.20018726587654,300.0,86368.1055717554,506002.72445380955
sim_116_13,1,2.600686464221404,1.4721028663521254,712.5880911966647,267.23210884921747,274.0,660062.6371510942,535993.4620829369
sim_116_14,1,3.5932526983288624,1.6280300822181437,812.0751098223229,648.9568552685148,226.0,109956.6306826366,193940.6858247897
sim_116_15,1,2.226603045078744,1.1031056405663238,280.55198367992176,109.07795377618706,126.0,45721.885881807044,245221.5672214336
sim_116_16,1,2.5187035770846644,1.3139843324759184,178.82795397301118,15.0,71.0,5820.843195213587,122806.74081299761
sim_116_17,1,2.947672890970476,1.3458174199488406,377.3021300442209,284.27099746544667,128.0,697507.9706933314,161605.9653585303
sim_116_18,1,3.7580926066214726,1.6420062132956341,811.7480030302381,634.0859563182266,216.0,2367336.536936142,177767.8780838998
sim_116_19,1,3.1889000431666634,1.6127357237599884,956.670012949999,546.6488818245218,300.0,2182425.662366789,298018.74727181694
sim_116_20,1,3.127106834535496,1.5635012563905168,938.1320503606488,567.2856423354992,300.0,6065504.7995976135,368900.2690384033
sim_116_21,1,2.905970372188367,1.6298301435957994,575.3821336932967,258.80494585691366,198.0,242148.02450958636,411728.11899022595
sim_116_22,1,2.8827333129935933,1.3313216942183559,314.21793111630166,223.4390297150433,109.0,317920.6649446374,146480.30395978206
sim_116_23,1,2.8536829359084,1.319510926790908,148.3915126672368,135.35878250043476,52.0,797.0378208176959,45226.47378233829
sim_116_24,1,3.399097028876556,1.4613212434752618,700.2139879485705,328.1249761904753,206.0,2935041.4859945923,165104.55530022515
sim_116_25,1,1.8606200860075135,0.887745963406984,186.06200860075134,96.46242791885346,100.0,55187.195692533845,270395.31049547234
sim_116_26,0,1.5520587785442579,0.582972783701497,308.85969693030734,283.5577542582816,199.0,2092.2978372159982,289250.2781877788
sim_116_27,0,1.4923239371636192,0.610712097938525,447.69718114908574,410.1243713801949,300.0,2936.938810429516,443310.23544046155
sim_116_28,0,1.5728676187998363,0.5463013612541798,386.9254342247597,353.5533905932738,246.0,1077.5095634370027,405725.1490487469
sim_116_29,0,1.481074679481432,0.5997925700876151,222.16120192221481,205.7984450864486,150.0,1748.263584830209,151362.1528778511
sim_116_30,0,1.5569930164149266,0.5504956622062311,171.26923180564194,157.0350279396288,110.0,134.20240727512592,176783.1552409431
sim_116_31,0,1.5632531570458175,0.5415383536182569,451.7801623862413,410.8345165635429,289.0,2520.2564436768707,494071.3462147227
sim_116_32,0,1.5321162678315514,0.5347458042652147,459.63488034946545,420.1380725428249,300.0,1345.7406365644747,447142.82278113696
sim_116_33,0,1.569252154437565,0.526472889321303,229.1108145478845,208.1970220728433,146.0,417.71024319443825,266307.0988176415
sim_116_34,0,1.5915135149712805,0.520246249611844,178.2495136767834,159.86244086714052,112.0,232.46793059231942,228769.70538276987
sim_116_35,0,1.4874348840965148,0.5629824422472429,101.14557211856301,92.09777413162601,68.0,171.39440230474864,98759.43790155351
sim_116_36,0,1.554459682087863,0.5485403139912737,450.79330780548025,411.83006204015754,290.0,1258.0371951194047,400867.57882278494
sim_116_37,0,1.5655849061169729,0.5237327700409493,222.31305666861016,203.08865059377396,142.0,556.4845708696298,235824.15610062538
sim_116_38,0,1.5507198782118115,0.5933166237983746,114.75327098767404,106.15083607772479,74.0,260.87649040408974,99217.39833961286
sim_116_39,0,1.5254900079723448,0.579483894419114,135.76861070953868,125.2078272313676,89.0,171.6792881892462,103503.21660638355
sim_116_40,0,1.589534482508961,0.6486513315854687,120.80462067068103,110.39021695784459,76.0,230.61102546682793,112021.08574798709
sim_116_41,0,1.527817216760171,0.5964034144699043,394.1768419241241,363.5519220138989,258.0,4237.652348412445,360379.5020619956
sim_116_42,0,1.4936253079749882,0.5070339627447291,186.70316349687351,170.4494059831245,125.0,313.26375135057367,214004.95574927295
sim_116_43,0,1.546185362017002,0.6423738472398189,463.8556086051006,419.31968711235106,300.0,1335.356283957831,505721.54162393627
sim_116_44,0,1.5240396659161575,0.6142500278503599,457.2118997748472,414.77222664976017,300.0,1471.8980554926775,508818.09817391407
sim_116_45,0,1.559719084334509,0.5720807442684301,467.91572530035273,425.68063145978346,300.0,2138.7055236769665,489943.73234436335
sim_116_46,0,1.5720651694195276,0.5644564669644178,471.61955082585825,432.0474510976775,300.0,611.5034560015083,502633.62823160563
sim_116_47,0,1.5010486638028706,0.574618344841992,450.31459914086116,409.552194475869,300.0,1115.0992626384023,519036.9568623077
sim_116_48,0,1.5680847627163534,0.6142858542524872,450.0403268995934,410.13168616921075,287.0,657.1423357216445,502716.6829729404
sim_116_49,0,1.506930410370925,0.6251215081210045,298.3722212534431,270.8228203087768,198.0,610.6780770302861,330807.75070913404
sim_116_50,0,1.544666859852923,0.5493341470837948,366.08604578514274,331.6398649137344,237.0,1504.772129225985,418498.50761046435
sim_116_51,0,1.5714316393856496,0.5778719028219516,471.42949181569486,436.3542139134215,300.0,1618.4989274594157,405469.80588237836
sim_116_52,0,1.6148852097537238,0.5291466966809784,172.79271744364846,159.28904544883179,107.0,530.3703847360911,161852.59955064754
sim_116_53,0,1.432261807506931,0.6326444641208714,44.40011603271486,41.012193308819754,31.0,20.766171352813924,37901.49518453735
sim_116_54,0,1.623913559029605,0.5382694688466767,66.58045592021381,59.54829972383762,41.0,59.28585618450771,78899.138985912
sim_116_55,0,1.5238758146482194,0.6037128193080649,457.16274439446585,417.3463789228319,300.0,2138.388041183439,480520.1127095806
sim_116_56,0,1.501619251283148,0.5788503102960165,208.7250759283576,190.91883092036784,139.0,973.5065955832006,206962.4282706282
sim_116_57,0,1.5584731558445692,0.5017140401338442,112.21006722080898,101.13851887386922,72.0,298.87938049100325,100876.5437336758
sim_116_58,0,1.5659777072538734,0.5564338076435186,328.85531852331343,299.81661061388843,210.0,3059.6707545062336,363473.89782256156
sim_116_59,0,1.509392398437655,0.4804430212101447,83.01658191407103,76.36753236814714,55.0,182.37665405282314,76274.62690261609
sim_116_60,0,1.5669471725418722,0.5983392781661304,470.08415176256165,434.22114181601063,300.0,1635.0603089355945,457019.67334201507
sim_116_61,0,1.4482980710765758,0.6236338539578777,53.587028629833306,50.99019513592785,37.0,24.998931718436292,31122.95402990836
sim_116_62,0,1.5613512836052839,0.5466706831821143,468.40538508158517,426.4141179651537,300.0,5035.852695722949,549789.7347074555
sim_117_0,1,2.05142674887935,0.6769896311236735,18.46284073991415,15.033296378372908,9.0,7.723883351790326,19676.495184537333
sim_117_1,1,2.787849932461798,1.3066540509512334,407.02609013942254,273.4849173172078,146.0,301503.1484444114,192299.6252102733
sim_117_2,1,2.793367936354485,1.5482556546470883,838.0103809063455,221.40009033421825,300.0,183160.29357882484,622726.9750557551
sim_117_3,1,2.524206638569347,1.089695353717118,320.5742430983071,148.0,127.0,343939.41227934766,172475.66107868
sim_117_4,1,1.963728171447216,1.028510655591168,251.35720594524363,48.010415536631214,128.0,16352.101304176394,308812.4575249406
sim_117_5,1,4.485375822401765,1.2730020292977913,206.3272878304812,168.11900546934007,46.0,43284.868094565754,11071.624968326007
sim_117_6,1,3.4328997976297,0.7682440884471327,27.4631983810376,24.758836806279895,8.0,57.25017717930589,2658.728099126535
sim_117_7,1,3.45221635899428,1.262265155109411,155.3497361547426,116.61903789690601,45.0,7639.527402658629,27582.070822614212
sim_117_8,1,4.999745217814397,1.11258342365376,84.99566870284474,77.3692445355388,17.0,6359.4352282044265,2975.3053210745693
sim_117_9,1,2.5450502590529074,1.3709069427066878,763.5150777158722,322.34298503302347,300.0,299801.5928697878,637325.7079109268
sim_117_10,1,2.6559439812803345,1.4315358541210554,796.7831943841004,286.3092733391638,300.0,395147.2742629566,370167.06202276086
sim_117_11,1,2.977711706914639,1.3497613659438186,497.2778550547447,128.03515142334936,167.0,199057.19310885452,191359.53829445306
sim_117_12,1,2.8865818748607848,1.8456391354931594,320.4105881095471,225.24875138388668,111.0,21783.644199711875,264491.74034004885
sim_117_13,1,2.4489805593157277,1.044882737142949,137.14291132168074,9.0,56.0,1495.2966302713228,164907.05626838797
sim_117_14,1,2.2368497272501946,1.1971507692715222,671.0549181750583,250.9123352886422,300.0,537159.1616125007,549253.885675902
sim_117_15,1,3.6715021823371896,1.8922678948022436,363.47871605138175,317.81913095344026,99.0,16535.52309610941,67256.30278021145
sim_117_16,1,3.0188387911561176,1.4355585605908368,866.4067330618058,470.1797528605416,287.0,5044473.702076884,332832.0317308023
sim_117_17,1,2.805004298302313,1.2955929360709997,661.9810143993459,443.5414298574599,236.0,2991855.5837014243,342369.708718572
sim_117_18,1,2.4597789798100385,1.3640375660500696,221.38010818290346,98.02040603874276,90.0,36224.18614365977,178260.87801677443
sim_117_19,1,2.4447855703970816,1.0898892969533105,222.47548690613442,158.09490820390135,91.0,27101.708683188295,147584.26951820005
sim_117_20,1,2.8465084544442174,1.6454147254651612,853.9525363332652,542.1374364494671,300.0,2716720.8628375265,594467.6602732937
sim_117_21,1,2.7966732421836316,1.4657911135234005,743.915082420846,431.84487955746334,266.0,407239.1582864196,587403.5285952198
sim_117_22,1,3.577208852424358,1.2985897915918114,103.73905672030638,72.02777242147643,29.0,19967.56442740074,6690.80700944303
sim_117_23,1,2.681578102175625,1.436130988199025,804.4734306526874,279.2131802046601,300.0,359510.20907038136,415949.4207621486
sim_117_24,1,2.3322271275231246,1.2922103291400149,256.5449840275437,8.0,110.0,14984.060939229508,309861.197392121
sim_117_25,1,3.2896189423179685,1.5549889220429012,315.803418462525,217.24870540465827,96.0,134441.06412914224,111729.52060629016
sim_117_26,1,3.1207706476666757,1.2097492580550817,230.93702792733401,208.39625716408634,74.0,43143.875575533246,37903.74288015741
sim_117_27,1,2.5737216364015447,1.4270018559235031,682.0362336464093,325.7253444237952,265.0,125107.02498199449,328235.99542196933
sim_117_28,1,4.041769279253858,1.792791424923644,80.83538558507715,70.09279563550022,20.0,5755.099923025115,12757.18865330468
sim_117_29,1,2.994127292144768,2.1565218231723158,77.84730959576397,68.0,26.0,6471.895291479821,11835.507625930837
sim_117_30,0,1.5716644254453713,0.5801186089552185,471.4993276336114,432.8325311249144,300.0,3325.7930855629575,451921.2519114474
sim_117_31,0,1.562737771446657,0.634123767710929,190.65400811649215,176.07100840286,122.0,162.3112362392716,176001.59228281432
sim_117_32,0,1.5509536348389095,0.5655925523343025,220.23541614712514,198.84918908559823,142.0,502.81857277156456,245415.74258161848
sim_117_33,0,1.5366810564615037,0.5732463089391487,461.0043169384511,422.1717659910478,300.0,3553.531643263505,431018.683795225
sim_117_34,0,1.558426552080619,0.6283598439865657,291.42576523907576,268.71546289709494,187.0,621.9438624352557,248178.52622858743
sim_117_35,0,1.5294725317129463,0.6039153705078165,191.18406646411827,178.2133552795637,125.0,217.88302561295717,151857.63588981392
sim_117_36,0,1.551830546388665,0.5228634631575573,277.77766780357103,253.14817795117546,179.0,582.0272117941196,291062.8984662891
sim_117_37,0,1.575799246727017,0.5775148488837609,472.7397740181051,432.0428219517135,300.0,4239.008361672954,502917.13945521927
sim_117_38,0,1.5329414024923813,0.5949258864521232,398.56476464801915,364.1606788218629,260.0,1626.3001094948886,406572.40263802424
sim_117_39,0,1.56996615896524,0.6155942330008715,401.91133669510145,373.3630940518894,256.0,778.0490279639997,329924.31946908403
sim_117_40,0,1.6937486487146787,0.594506297022515,30.487475676864214,26.90724809414742,18.0,32.21599760335556,28651.916831059752
sim_117_41,0,1.5909189827229426,0.6456728715676887,152.7282223414025,143.58621103713267,96.0,332.88828371210354,119825.6512851627
sim_117_42,0,1.5606285211794009,0.5505584229394276,447.90038557848806,407.3818847224309,287.0,1982.9774627615589,490125.78321919625
sim_117_43,0,1.4758079527033383,0.6068330852429786,335.0084052636578,306.91366864315444,227.0,1976.4467961581229,326221.76846757496
sim_117_44,0,1.5402760585305975,0.5751536282053475,378.90791039852695,348.69040709488985,246.0,3578.4778257815615,340745.25896332576
sim_117_45,0,1.5085832706549045,0.6111686877211568,232.3218236808553,213.54624791833734,154.0,259.52998060177464,219560.21832574814
sim_117_46,0,1.5231327394540168,0.5568362937195297,456.93982183620506,418.1160126089409,300.0,1996.3562415404108,482427.4075427655
sim_117_47,0,1.559086051459791,0.5744257740194151,436.5440944087415,399.54599234631297,280.0,1497.2116489727916,468359.9423266412
sim_117_48,0,1.5718178694827136,0.5208877701057971,97.45270790792824,91.92388155425118,62.0,73.31718576203548,73624.1075514869
sim_117_49,0,1.5593260654382093,0.6306905059757287,63.93236868296658,59.54829972383762,41.0,42.804123500057585,45599.870860968105
sim_117_50,0,1.4985898598561296,0.5393469185997563,449.5769579568389,412.3166259078089,300.0,3675.0557059119164,503592.10461946274
sim_117_51,0,1.523959344129983,0.5866980348574379,457.1878032389949,414.36457377531684,300.0,1167.3922478820564,566723.1967756008
sim_117_52,0,1.5492786289427196,0.5595257485001924,464.7835886828159,428.5277120560583,300.0,796.8398547984082,438702.97544303315
sim_117_53,0,1.6445031592409876,0.5633369237687094,75.64714532508543,70.178344238091,46.0,67.53454409475829,58365.627762298354
sim_117_54,0,1.5306523737385946,0.6017342882703987,399.5002695457732,363.5519220138989,261.0,1109.6587015836428,439849.577140818
sim_117_55,0,1.5346407988744872,0.6068038824556163,460.3922396623462,419.3149174546501,300.0,1515.0367595004554,511367.15717626247
sim_117_56,0,1.53158011925302,0.49786508638885235,335.4160461164114,306.93647551244214,219.0,941.230744431718,336075.180483172
sim_117_57,0,1.5191616239946568,0.5751189629703205,306.8706480469207,280.79351844371337,202.0,553.5291240678463,310019.60767816316
sim_117_58,0,1.5919009620800444,0.5834617366332346,469.6107838136131,427.2072096769904,295.0,535.5722086741947,527689.5918550416
sim_117_59,0,1.495227303148646,0.600801114001542,448.5681909445938,408.0061274049693,300.0,1520.3039259455663,530165.2540585847
sim_117_60,0,1.54399267415063,0.593930373727303,463.197802245189,427.87030745308795,300.0,971.7793689646744,427258.6773870739
sim_117_61,0,1.5198447771046513,0.5443037238281588,343.4849196256512,311.8348922106056,226.0,726.6806054449148,421108.52773199725
sim_117_62,0,1.5274314459977916,0.574705586461824,458.22943379933747,422.15755352711625,300.0,5501.3292698043615,441251.6265122411
sim_118_0,1,2.3927629380857294,1.3183394310482721,717.8288814257188,371.44178547923224,300.0,202820.22116375575,633330.8558025332
sim_118_1,1,3.251263717001162,1.327636085621781,19.50758230200697,18.110770276274835,6.0,174.4818181818182,1860.6980758398709
sim_118_2,1,3.1284285665323988,1.5835215543947194,753.9512845343081,414.48401657965053,241.0,381445.96660717024,362345.88772421406
sim_118_3,1,2.9399465673768708,1.5000158380171489,881.9839702130612,441.4702707997448,300.0,2843871.3233590345,458835.9190668542
sim_118_4,1,3.196167136160638,1.511461424491776,958.8501408481914,560.0732095003295,300.0,1410054.1218489318,294027.7170480899
sim_118_5,1,0.9656854249492379,1.0331755223777854,4.82842712474619,3.1622776601683795,5.0,1.707317073170732,0
sim_118_6,1,3.2989232564844544,1.3873707707452647,343.08801867438325,253.71243564319033,104.0,463895.94763977843,81059.29666269063
sim_118_7,1,3.1015156180452115,1.5515371531769055,930.4546854135634,640.740196959735,300.0,798718.9615097197,356654.20750763675
sim_118_8,1,3.4195766016869955,1.704189317042948,612.1042117019722,466.0010729601382,179.0,127717.92648963814,161420.81853934252
sim_118_9,1,2.0763403819659914,0.6991499254218078,41.52680763931983,32.2490309931942,20.0,234.56100104275137,39537.20203331932
