uid,label,mean_step_speed,stddev_step_speed,track_length,e2e_distance,duration,mean_squared_residual_sum,mean_squared_angle_sum
sim_104_27,1,2.8651269431369313,1.327044686403146,859.5380829410794,531.1544031635245,300.0,6263761.9431244,1484.514150583614
sim_104_28,1,2.805099447341148,1.200608495159293,642.3677734411228,267.0318333083155,229.0,999904.5559010762,867.3855569771373
sim_104_29,1,2.722267741620429,1.3048339650185934,816.6803224861287,544.1360124086624,300.0,360362.3186853124,1524.5142259340616
sim_104_30,1,2.9405675635567197,1.5077301474684808,626.3408910375813,332.28000240760804,213.0,886004.9760229065,1285.6221215906332
sim_104_31,1,3.7617944285953473,0.426891098902686,11.285383285786041,11.0,3.0,68.5,268.4317343973314
sim_104_32,0,1.5714567221191122,0.548200483862114,471.43701663573364,426.64387959983674,300.0,3006.6014414591446,1720.0513008257171
sim_104_33,0,1.3508919736706582,0.6982770764332694,21.61427157873053,20.518284528683193,16.0,9.852546916890143,520.0162638901361
sim_104_34,0,1.5487533271592149,0.47577634621034137,247.80053234547438,226.43321311150447,160.0,384.08382169573497,1477.8421541594214
sim_104_35,0,1.5508764033878413,0.5630316186831931,446.6524041756983,410.24139235333143,288.0,1279.0280651194155,1600.4480574870006
sim_104_36,0,1.5530743266999074,0.5927001510704742,465.9222980099722,424.98588211845345,300.0,4840.327781963329,1634.804298204806
sim_104_37,0,1.5396241338641639,0.6133711707357062,461.88724015924913,416.06970569845623,300.0,9607.996152803124,1821.6340671927026
sim_104_38,0,1.5889711376259603,0.5854626739656367,456.0347164986506,410.93186783212616,287.0,3034.4832880619724,1836.6165106578
sim_104_39,0,1.5466883708035892,0.5487152421377353,464.00651124107674,427.11356803548165,300.0,1477.1737799992356,1507.2533905645103
sim_104_40,0,1.5045356011576607,0.5985159683291298,179.03973653776163,162.65915283192643,119.0,897.3537039375099,1786.6981135236892
sim_104_41,0,1.5433663419524137,0.5605558546425106,243.85188202848138,223.46364357541475,158.0,781.562209172085,1557.5031195079291
sim_104_42,0,1.546167559631433,0.4993654749213022,77.30837798157165,70.76722405181653,50.0,50.48898416886565,1426.483879011354
sim_104_43,0,1.6394041161874204,0.5970525863661983,222.9589598014892,206.51876428063383,136.0,988.0927745965371,1581.387993445629
sim_104_44,0,1.565654096795555,0.5989384352229324,469.6962290386665,436.2900411423575,300.0,1007.3239566079833,1304.7321026162006
sim_104_45,0,1.4950048009785062,0.6452416538322752,162.95552330665717,147.78700890132393,109.0,421.26828028718785,1762.2050363708415
sim_104_46,0,1.4577572784322044,0.5094694316574035,18.950844619618657,16.64331697709324,13.0,8.655978623914304,3010.3530575432305
sim_104_47,0,1.5606601717798214,0.5606601717798213,12.485281374238571,11.313708498984761,8.0,3.4061135371179034,2025.0000000000011
sim_104_48,0,1.8445695732768377,0.3913037757252804,16.60112615949154,15.620499351813308,9.0,2.555631399317437,1180.9332641505348
sim_104_49,0,1.5574314459977916,0.5666338832825787,467.22943379933747,428.51604404036027,300.0,6097.788177217637,1578.9167299544172
sim_104_50,0,1.5368303130394618,0.5872131262069139,461.04909391183855,421.4451328464952,300.0,1385.6767927720887,1587.0411214130174
sim_104_51,0,1.5483383724599322,0.5680213766823649,464.5015117379797,423.19026453830435,300.0,4735.825181462977,1723.674979050428
sim_104_52,0,1.5656161483338844,0.5267043806990797,219.18626076674383,200.8233054204616,140.0,305.37868958811157,1695.4540467167324
sim_104_53,0,1.6101850367565331,0.6177888974110309,188.3916493005144,171.1724276862369,117.0,406.7634928338236,1585.4981771699152
sim_104_54,0,1.5499843962341158,0.5800898160836275,385.9461146622948,352.1647341799005,249.0,1977.0058353608533,1562.7741954407552
sim_104_55,0,1.6153202327870166,0.5475686757291802,106.61113536394309,96.16652224137046,66.0,121.49561937747656,1926.4097696943325
sim_104_56,0,1.5181598925078235,0.5584417672840216,455.44796775234704,413.7934267240116,300.0,1686.0392182870223,1829.0612476954282
sim_104_57,0,1.5206082091900188,0.6274018067276349,25.85033955623032,24.20743687382041,17.0,17.080586080585796,1185.6745775310355
sim_104_58,0,1.540618488061832,0.6173296536178544,251.12081355407864,232.66499521844707,163.0,819.7311795597557,1262.172013408529
sim_104_59,0,1.5527319954798608,0.5528924098590942,465.8195986439583,424.976469936866,300.0,2245.885387696537,1587.0411214130174
sim_104_60,0,1.5146334845324017,0.5500473381445472,454.3900453597205,412.25841410455166,300.0,1706.4815107646027,1833.8143123706138
sim_104_61,0,1.5156577824606945,0.6392682061603778,128.83091150915902,118.86967653695369,85.0,101.72113020601797,1321.4469492104267
sim_104_62,0,1.5432035991812452,0.502320085578368,219.13491108373682,200.8233054204616,142.0,627.0468391888155,1386.950172818412
sim_104_63,0,1.5125524291735268,0.6123527142715071,260.15901781784663,237.73935307390738,172.0,389.8707509881689,1530.841795193157
sim_104_64,0,1.5773953661286315,0.644056622932166,211.37097906123662,196.4306493396588,134.0,215.68786591248448,1284.9212608616506
sim_104_65,0,1.603758466812518,0.579354026325416,312.732901028441,286.40006983239374,195.0,1261.721415745673,1859.294353515799
sim_104_66,0,1.4905570760048656,0.5787108689479505,447.1671228014597,408.1384568991263,300.0,1389.1128543056298,1573.1806979296257
sim_105_0,1,3.223071274308808,1.5411505098655123,966.9213822926424,693.0981171522543,300.0,142714.70673104085,1017.2834978405247
sim_105_1,1,2.199063602009872,1.104388894308035,118.74943450853308,63.06346010171025,54.0,846.3278199395371,1682.2669762475628
sim_105_2,1,2.7628690756589576,1.5792127663280386,585.728244039699,340.6537831875642,212.0,581874.1987266536,1095.801273903826
sim_105_3,1,2.0590169943749475,0.10222043276741562,8.23606797749979,8.06225774829855,4.0,20.0,235.2339813469243
sim_105_4,1,2.7014047018272698,1.4254207805596932,688.8581989659538,182.33211456021672,255.0,1500416.3706080476,1604.3801419345618
sim_105_5,1,3.1483816194270564,1.3926191488372204,743.0180621847853,433.7107330929222,236.0,405378.14178285195,1549.346732712495
sim_105_6,1,2.7329665723374807,1.266580849302268,819.8899717012442,464.2111588490738,300.0,167587.92454165668,1109.4584056122333
sim_105_7,1,3.006977959692454,1.4252655820032911,574.3327903012587,393.9555812525062,191.0,367264.5139844498,1528.3813025861702
sim_105_8,1,2.955100425083565,1.1890661432223015,463.9507667381197,331.6398649137344,157.0,1491639.8616674915,893.8281802731609
sim_105_9,1,1.706174747644452,0.9397262247906114,58.009941419911364,18.027756377319946,34.0,372.0448393378773,2052.199797402948
sim_105_10,1,2.536863494918467,1.4665571156840764,337.4028448241561,104.78549517943789,133.0,160925.3757890239,2653.6640227331736
sim_105_11,1,2.376444748069646,1.3512378372091023,712.9334244208937,324.2283146179556,300.0,499117.3456454445,1800.7886042791317
sim_105_12,1,3.0242622821049943,1.5418076995431125,907.2786846314983,250.88842141477951,300.0,2771548.6157136224,1231.7247155125053
sim_105_13,1,3.274982811679195,1.9197036213906153,972.669895068721,396.0807998376089,297.0,1379554.9479997917,1394.2200567927734
sim_105_14,1,2.71369196881159,1.4738072406069427,374.4894916959994,136.3084736911099,138.0,58266.58202766699,1645.0163605020161
sim_105_15,1,2.6280838989611124,1.5491422422385959,788.4251696883337,343.77027212951384,300.0,474802.13154965045,1908.0235287694193
sim_105_16,1,3.598143577356397,1.3805531135356621,561.3103980675979,449.80106713968564,156.0,87769.92083243128,611.622715497016
sim_105_17,1,2.821805604405548,1.5597734953941678,499.45959197978203,307.9025819963191,177.0,43469.50405467984,1851.566011611557
sim_105_18,1,2.9245484620809243,1.6873103724389593,877.3645386242773,475.20311446790834,300.0,290199.48186336854,2099.100257947921
sim_105_19,1,2.780018321332383,1.5742187902966178,834.005496399715,430.20460248584044,300.0,4588848.8287241645,1271.0431015658346
sim_105_20,1,4.456711077275889,0.8589099916093524,22.283555386379447,21.095023109728988,5.0,220.98550724637653,300.60776035148865
sim_105_21,1,3.3419684167597725,1.6614872947672847,330.85487325921747,247.65500196846418,99.0,274155.3024514532,1019.6030226426274
sim_105_22,1,2.4692126997557793,1.0552321825808058,46.915041295359806,43.46262762420146,19.0,33.89522241788701,1258.915910125515
sim_105_23,1,2.346173269921272,1.392409537758292,703.8519809763816,133.79461872586654,300.0,528581.6741823442,2621.3669693712327
sim_105_24,1,3.205646911871445,1.3380936226870428,961.6940735614335,642.7207791879767,300.0,1036986.703011526,1312.0360052622227
sim_105_25,1,2.380978889677634,1.2224045403395696,714.2936669032902,183.15294155431957,300.0,856737.5476899203,2251.1248076343304
sim_105_26,1,2.6165062357416673,1.3447330155204988,711.6896961217335,451.1961879271588,272.0,120334.7347415545,1870.5155038721039
sim_105_27,1,3.17454828794489,1.1857968355701185,295.23299077887475,223.75879870968203,93.0,28877.125576358118,976.4489681322294
sim_105_28,1,2.499023526128155,1.3370371352748232,304.8808701876349,74.24284477308234,122.0,23901.088787658144,1532.863988070661
sim_105_29,1,2.6918868175911927,1.391493753842317,707.9662330264837,369.00542001439493,263.0,1209673.310033939,1551.456011290872
sim_105_30,1,2.7204360835934165,1.428160363143765,525.0441641335294,200.94277792446286,193.0,234731.02338869998,1604.959116278267
sim_105_31,1,2.8628045770279766,1.4925425578793394,858.841373108393,466.794387284166,300.0,508620.9107515081,1682.3558201799472
sim_105_32,1,2.583343604382608,1.3240100031201203,775.0030813147824,393.02417228460644,300.0,519870.89676719025,2015.9125245620355
sim_105_33,1,3.1766256446378445,1.4784167817283012,952.9876933913533,561.3457045350931,300.0,482576.9958018389,1233.7316706488566
sim_105_34,1,2.701861524259566,1.4240739558632833,510.651828085058,335.08954027244715,189.0,93563.9487975728,2061.0981576191916
sim_105_35,1,3.1556424041495976,1.4999736721465977,788.9106010373994,363.61793135102675,250.0,346653.2938179688,863.8991983202264
sim_105_36,1,3.232136742442346,1.6272177275028796,888.8376041716451,607.6981158437139,275.0,639264.694461459,854.7487976409617
sim_105_37,1,1.0,1.0,2.0,2.0,2.0,0.0,0.0
sim_105_38,0,1.5827685331960968,0.5521265890393948,474.83055995882904,437.70423804208247,300.0,8074.464233665498,1431.9880531112146
sim_105_39,0,1.5471726442595084,0.5564082513661839,464.1517932778525,423.55755216971403,300.0,1491.0053434950028,1676.3140560692325
sim_105_40,0,1.5234678836717663,0.5719390500294306,354.96801689552154,327.4095294886818,233.0,986.0670718672018,1532.903286929973
sim_105_41,0,1.509270748474125,0.5847533826701272,365.24352113073826,339.4112549695428,242.0,1759.3316189916536,1211.5888106681757
sim_105_42,0,1.5339822285964393,0.5928271053989994,269.9808722329733,244.6752950340512,176.0,518.4603850579256,1797.6099625217187
sim_105_43,0,1.5386388267684854,0.6377962912620264,238.48901814911525,219.24415613648634,155.0,610.5320123794475,1500.885101150292
sim_105_44,0,1.5585471375330626,0.5156026321934211,91.9542811144507,84.1486779456457,59.0,61.414458793769384,1471.2108817594838
sim_105_45,0,1.6217520615736314,0.5772812002092311,486.52561847208943,446.3104300820226,300.0,1244.0446126585048,1679.778226077077
sim_105_46,0,1.5813553003248493,0.5523953809120358,325.75919186691897,298.40241285887754,206.0,842.5922451001991,1664.499201794354
sim_105_47,0,nan,nan,0.0,0.0,0.0,0.0,nan
sim_105_48,0,1.5354407729517168,0.5559571021437725,409.9626863781084,379.0118731649445,267.0,1132.3176998908252,1301.0237027572089
sim_105_49,0,1.4142135623730951,0.0,5.656854249492381,5.656854249492381,4.0,0.0,1.4578588780674838e-12
sim_105_50,0,1.580024925430188,0.6569027591807862,197.5031156787735,181.06904760339356,125.0,223.22696582859845,1612.096515800363
sim_105_51,0,1.5395333240345062,0.5886457430865621,461.8599972103519,423.55755216971403,300.0,1042.9495927964429,1450.9481002604025
sim_105_52,0,1.5048004185405617,0.4242878089276134,13.543203766865055,12.727922061357855,9.0,3.224242424242335,1097.4618345259391
sim_105_53,0,1.5331629471964883,0.5530114228061088,298.9667747033152,274.4886154287642,195.0,478.25389970462044,1443.5706926286998
sim_105_54,0,1.563099577445447,0.5747213382590235,248.53283281382608,228.44911906155383,159.0,566.2032720499517,1360.420733924585
sim_105_55,0,1.5563138418998117,0.5761245382515524,385.9658327911533,354.26684857604164,248.0,2807.462557702701,1637.3830409590778
sim_105_56,0,1.5500437830563056,0.5848462376320187,291.40823121458544,261.66390656718403,188.0,1512.4121667369054,1972.6147892842407
sim_105_57,0,1.4911801179952606,0.5382519754064768,447.35403539857816,411.57502353762914,300.0,2136.795177217994,1537.2244193869176
sim_105_58,0,1.5433116253915595,0.5293024257616604,109.57512540280072,102.55242561733974,71.0,31.74511626273447,1435.1239227438898
sim_105_59,0,1.576786396989408,0.5197642876145082,122.98933896517383,112.43220179290273,78.0,119.33399793161765,1672.8399297671724
sim_105_60,0,1.5261999907011732,0.5837067657512117,457.85999721035193,420.7766628509713,300.0,2773.2147685137434,1528.841814091465
sim_105_61,0,1.5277866202720676,0.612817641939666,331.5296965990387,302.80356668969404,217.0,1704.7179020661242,1586.8593324336978
sim_105_62,0,1.4275442000153924,0.5822719587319063,185.580746002001,167.6573887426379,130.0,279.65693074273713,1705.5170263222644
sim_105_63,0,1.578052417616176,0.5464791452055888,426.07415275636754,393.86418979135436,270.0,3695.6544214847504,1418.1548176678396
sim_105_64,0,1.5723603198957425,0.6259500452911305,289.3142988608166,263.75936002348806,184.0,719.9508554101287,1552.6693119540982
sim_105_65,0,1.5103567210148834,0.6017939087582255,453.10701630446505,416.5585192983094,300.0,2166.76897495183,1424.8472387084455
sim_105_66,0,1.540251282501055,0.563583167557243,462.0753847503165,425.14115303037886,300.0,1307.783116966065,1546.8319830070445
sim_106_0,1,2.420253884519573,1.3136607125895374,726.0761653558719,357.67722879713773,300.0,1242780.6843538494,1520.2981582029738
sim_106_1,1,2.790342709421744,1.4788375627329375,103.24268024860453,95.4829827770373,37.0,378.38906936747475,1941.8594701269992
sim_106_2,1,3.0493628079878135,1.5236096827142689,914.8088423963441,485.8909342640589,300.0,2842120.2502348195,1401.5709596995357
sim_106_3,1,3.027538604072897,1.6443874241942915,908.261581221869,502.82104172359374,300.0,1102133.9608893746,1189.5627610505542
sim_106_4,1,3.028650465916356,1.602272247561144,908.5951397749068,641.8379857876909,300.0,388305.3527697435,1901.5763085863864
sim_106_5,1,0.9611423933192095,0.6399520553119238,8.650281539872886,4.0,9.0,4.968481375358058,1442.0504860101933
sim_106_6,1,2.63330237315913,1.247284495018877,789.990711947739,376.87265753832554,300.0,1253919.7275571718,1400.6140260996588
sim_106_7,1,3.3300309871497795,1.3105572445677203,999.0092961449338,427.06673951503177,300.0,1971100.8073770697,961.1292091889021
sim_106_8,1,2.745253410553333,1.3938258063732216,131.77216370655998,117.5967686630887,48.0,250.8378991956876,1190.8969276321434
sim_106_9,1,2.8006470697742882,1.2302515383886132,784.1811795368008,396.23225512317896,280.0,584409.263946956,1496.3102587774704
sim_106_10,1,2.6500052851579845,1.4448086339147994,265.00052851579846,133.64505228402584,100.0,23092.86178356778,2389.673637485899
sim_106_11,1,4.165545141818383,1.7842974926959378,645.6594969818493,418.01076541160995,155.0,2231934.516736552,639.6363340051028
sim_106_12,1,3.2323790975647486,1.8268660748234375,90.50661473181296,78.85429601486528,28.0,6640.23886255925,1669.6845950655554
sim_106_13,1,2.976794386388067,1.328897252778114,654.8947650053747,222.48145990171855,220.0,157087.18045606403,1446.9296475754334
sim_106_14,1,4.252312809592249,1.895655940579235,157.33557395491323,146.99659860010368,37.0,3668.187199707409,565.2830107069606
sim_106_15,1,1.5343610297802843,0.5203231979179722,24.54977647648455,3.1622776601683795,16.0,74.3619691119691,7089.703285476301
sim_106_16,1,3.5927984746184647,1.3754268867443415,53.89197711927697,49.01020301937138,15.0,2489.0841584158215,452.8847891600221
sim_106_17,1,3.056172946658527,1.5026843298649615,699.8636047848026,401.07106602197075,229.0,1290586.908984646,891.894069208599
sim_106_18,1,2.5459762778363526,1.3788901791034287,458.2757300105435,170.07351351694948,180.0,196243.33177602157,2273.5313979847197
sim_106_19,1,2.5084472016477903,1.2901005012060247,752.5341604943371,287.3412605248331,300.0,191407.01002800214,1686.7475892254822
sim_106_20,1,2.904365045348492,1.5081988208979127,871.3095136045475,360.75615032872275,300.0,948466.6176490483,1321.6876755779513
sim_106_21,1,2.7724281530914974,1.3869542659892105,831.7284459274492,105.8158778255891,300.0,459534.9104737031,1233.6304422718054
sim_106_22,1,1.8454474941232284,0.8548024232522585,81.19968974142205,19.026297590440446,44.0,3333.362580909306,2936.9433237923677
sim_106_23,1,2.9570177613256083,1.1970952801040373,334.14300702979375,184.69975636150687,113.0,50659.03084093417,1182.1413873317426
sim_106_24,1,2.7969119330347154,1.5515423419449474,839.0735799104147,409.38612580301253,300.0,715530.7349857743,1998.7747362893824
sim_106_25,1,3.5010347161446225,1.3806119113217432,1050.3104148433868,811.0394565001138,300.0,422077.14954327233,545.7180655838807
sim_106_26,1,2.5323905419967994,1.338032688740634,759.7171625990399,414.03019213579097,300.0,308038.9421923106,1975.6398753919113
sim_106_27,1,2.6023834159252743,1.403899529827699,780.7150247775822,401.8818234257429,300.0,771440.4177338188,1543.5716571032608
sim_106_28,1,3.193533877196579,1.9777784342270501,839.8994097027003,521.9473153489728,263.0,456208.19478890905,1139.5832013268791
sim_106_29,1,2.801035958127032,1.4297543709600542,840.3107874381096,106.77546534667971,300.0,285912.9550516341,1498.4805411730626
sim_106_30,1,2.270394591083685,1.1129428260747638,681.1183773251055,195.5556186868585,300.0,721809.5585709413,2238.7769125875307
sim_106_31,1,2.8755972240923904,1.2202058794447874,451.4687641825053,267.15164233071823,157.0,113655.7245429598,1667.601333768757
sim_106_32,1,2.3508119052603322,1.155884383140115,256.23849767337623,130.23056476879765,109.0,159211.60156739797,2051.542158204919
sim_106_33,1,2.973472973519047,1.306907810559471,330.0555000606142,235.84104816592043,111.0,138784.89451849007,1323.8975130916251
sim_106_34,0,1.584396625820375,0.5799603423990971,475.3189877461125,432.7493500861671,300.0,1626.1996310382274,1782.1967860741404
sim_106_35,0,1.5534744983347826,0.5675764195173252,346.4248131286565,318.39912060180063,223.0,1394.0261536954415,1490.6112316493254
sim_106_36,0,1.5172847774365126,0.5495576137459106,72.8296693169526,65.76473218982953,48.0,28.681833173996125,2095.394219964405
sim_106_37,0,1.484745139892413,0.5673161896504836,112.84063063182339,100.56838469419701,76.0,238.10506478721587,2223.149027259238
sim_106_38,0,1.6421413049294271,0.438475567772672,14.779271744364845,14.142135623730951,9.0,3.943722943723148,633.6927517889084
sim_106_39,0,1.5291810952464915,0.5921580146688047,432.7582499547571,392.4754769409167,283.0,657.1301809989599,1837.1332984860805
sim_106_40,0,1.5185282394064314,0.5361019674078218,455.5584718219294,420.1380725428249,300.0,3449.204167632566,1311.58443197547
sim_106_41,0,1.5433874345458036,0.5609116628782023,463.0162303637411,419.7487343637858,300.0,1332.4917948686061,1774.9277494633968
sim_106_42,0,1.3910291202230383,0.5728838289115535,26.429553284237727,23.345235059857504,19.0,10.460222588623498,1760.131934263805
sim_106_43,0,1.6068992478312456,0.5869765531825305,482.0697743493737,435.6145084819834,300.0,1763.264760479011,1824.5364751730883
sim_106_44,0,1.5432608444527836,0.5735579104167186,421.3102105356099,383.275357934736,273.0,1340.744115546373,1678.5213208024727
sim_106_45,0,1.3543203766865055,0.6048275103628489,13.543203766865055,12.806248474865697,10.0,1.1307922272048578,747.6319342638053
sim_106_46,0,1.5995323297149853,0.5873198464709165,463.86437561734573,422.8711387645177,290.0,1981.362132367897,1675.2260218988456
sim_106_47,0,1.5752638408648822,0.5402565733028645,472.57915225946465,431.3374549004526,300.0,2282.838746519782,1653.6832269206764
sim_106_48,0,1.5418615727397649,0.5471101874166904,462.55847182192946,424.976469936866,300.0,5073.871408019135,1544.9936608095825
sim_106_49,0,1.5109286305990628,0.545063916652021,453.27858917971884,415.81726755871983,300.0,1443.2694198928896,1532.030588171807
sim_106_50,0,1.5313512836052838,0.5787600938216542,459.40538508158517,420.3094098399416,300.0,2247.917401050268,1683.5215354644374
sim_106_51,0,1.5099267536665768,0.5568852651686098,452.978026099973,413.75959203382826,300.0,2426.0906794077964,1676.6561169891716
sim_106_52,0,1.5466106285355459,0.5240822744260205,74.2373101697062,66.48308055437865,48.0,69.0151449588925,1951.677311959989
sim_106_53,0,1.5327319954798608,0.5422784924424513,459.8195986439583,420.7291290129553,300.0,2505.7822385843874,1557.590613238968
sim_106_54,0,1.5596128781266423,0.5394552119506131,146.60361054390438,134.35773144854747,94.0,72.31368561051016,1830.7986971129706
sim_106_55,0,1.5138641867237728,0.5913752261613893,240.70440568907986,222.03603311174518,159.0,312.93952973314435,1321.8067638750076
sim_106_56,0,1.6130324159206202,0.547802162740358,246.7939596358549,224.93110056192762,153.0,228.52252337193306,1728.7307486274176
sim_106_57,0,1.5488559759364986,0.583990724075132,464.65679278094956,428.51604404036027,300.0,1020.9941277219666,1321.5131309728717
sim_106_58,0,1.51984728509993,0.589242808286388,212.7786199139902,196.596032513375,140.0,230.90624910407786,1593.2027481049047
sim_106_59,0,1.5815370778994782,0.5905425227950826,474.46112336984345,436.3542139134215,300.0,1786.9001008068253,1426.2664745273048
sim_106_60,0,1.556178081669108,0.5671358844809494,466.8534245007324,426.4328786573568,300.0,2019.8322299851898,1496.9998127378196
sim_106_61,0,1.6881650340819931,1.2179622945872652,5.06449510224598,5.0,3.0,0.25,0.0
sim_106_62,0,1.5705132919349274,0.6001288749280319,471.1539875804782,431.522884677047,300.0,1460.2654004850297,1598.0665565271186
sim_106_63,0,1.6082769426481778,0.55654431273936,217.117387257504,200.14244927051334,135.0,405.68497850774384,1660.4693437174485
sim_106_64,0,1.5105278866249066,0.5901741300061308,453.158365987472,416.58732577936166,300.0,791.537769130545,1493.059497206505
sim_106_65,0,1.4587766893879954,0.8060696919472766,13.12899020449196,12.041594578792296,9.0,2.34375,2524.748183041684
sim_106_66,0,1.5283290524816424,0.5358741708766133,186.45614440276037,171.12568480505783,122.0,401.09834910406414,1541.4748277403687
sim_106_67,0,1.606631215547469,0.6594430752434408,99.61113536394308,91.35097153287424,62.0,220.86224123978937,1707.9165784031318
sim_106_68,0,1.4959502702077454,0.596271232302858,136.13147458890484,125.89678312014172,91.0,110.45184197121819,1487.2467704283365
sim_106_69,0,1.5423823839119204,0.5456402188849802,462.7147151735761,427.8983524156175,300.0,1622.4380357227153,1467.7631432757344
sim_106_70,0,1.5526994841076809,0.5814880016952091,389.7275705110279,353.5647041207592,251.0,1336.790403458418,1744.3512715055826
sim_107_0,1,2.11829343439722,0.9529857097558873,91.08661767908046,57.982756057296896,43.0,1129.3733544110419,2219.0624514107585
sim_107_1,1,3.1743794105522434,1.4194059346516603,590.4345703627173,453.07063466969475,186.0,571007.0624990871,820.6797848252245
sim_107_2,1,3.333725209896957,1.246171293026827,120.01410755629045,96.0,36.0,1087.3173966566278,1380.5576500262655
sim_107_3,1,2.2690034265436974,1.0992225056828246,680.7010279631093,169.1892431568863,300.0,857028.2015961327,2065.366253803513
sim_107_4,1,3.5844648977983975,1.441366477470962,96.78055224055673,80.77747210701756,27.0,2860.2217870318896,583.2686999499867
sim_107_5,1,2.8900154592366563,0.5607827672457534,8.67004637770997,7.0710678118654755,3.0,3.869158878504756,2586.161203974955
sim_107_6,1,3.4770699529434776,1.6878270209182338,170.37642769423041,161.3071604114337,49.0,1386.196511519611,469.8806468510548
sim_107_7,1,2.4875466172853193,1.4007540208160623,746.2639851855959,148.47558721890948,300.0,470088.8058196388,1875.6117466530218
sim_107_8,1,3.9407636530529286,1.5388371018572862,500.4769839377219,423.6708628168805,127.0,198124.4632075424,637.3738050696838
sim_107_9,1,2.8461982378582364,1.4209699471884223,853.859471357471,557.3795834079322,300.0,369455.3657754311,1460.5018128199365
sim_107_10,1,2.902101132915916,1.406345979596826,870.6303398747748,360.51352263126,300.0,2201454.5467497595,913.9046325327986
sim_107_11,1,2.655199621747063,1.4932899814417333,796.5598865241188,204.40156555173445,300.0,233189.51203022272,1537.7047578474421
sim_107_12,1,2.3381615649790835,1.2581734761369612,701.448469493725,97.86214794290998,300.0,124034.73162033087,1806.5334394936135
sim_107_13,1,2.843857654636728,1.5965078379161584,93.84730260301201,71.58910531638176,33.0,10475.928566386672,786.9066689289209
sim_107_14,1,3.069818422278954,2.0598256044877727,27.628365800510586,18.24828759089466,9.0,300.16393442623047,714.4801063099583
sim_107_15,1,2.883227293820828,1.5221696266075684,864.9681881462484,473.35504645033626,300.0,5173760.003526283,1384.9444893159437
sim_107_16,1,2.775588316984978,1.5809804948591146,818.7985535105686,452.21676218380054,295.0,2297340.9774007825,1356.827361670242
sim_107_17,1,3.5111262150249813,1.3803354793301799,421.3351458029978,258.93628559937287,120.0,87868.55210579858,1123.371588653895
sim_107_18,1,2.7127284775149056,1.3800136016043454,813.8185432544717,212.00235847744713,300.0,1471611.0453293056,1526.490317246953
sim_107_19,1,2.693755923631007,1.371471445515234,137.38155210518136,113.45483682946268,51.0,1981.577767086032,1224.1400135902782
sim_107_20,1,2.743769032925707,1.4077398530829237,823.1307098777121,474.88209062882123,300.0,2042167.762907818,1337.6061362120402
sim_107_21,1,2.928197264957491,1.1940103757905416,14.640986324787455,13.92838827718412,5.0,25.95454545454507,186.44831012414073
sim_107_22,1,2.821339472692735,1.0793718450218521,135.4242946892513,83.00602387778854,48.0,4603.61033156594,1261.764975996199
sim_107_23,1,3.311268358890308,1.5594544725025745,735.1015756736483,487.0749428989342,222.0,688978.7615480912,891.0138950080834
sim_107_24,1,2.6309988929813515,1.2053401283998233,231.52790258235893,172.46738822165773,88.0,95734.36638316,1317.232596545634
sim_107_25,0,1.547333791163685,0.5518634971131084,385.28611399975756,357.865896670806,249.0,1184.2385566025912,1390.3602539997917
sim_107_26,0,1.5701544571211012,0.6287055896742602,191.55884376877435,174.69115604403103,122.0,167.48992951766496,1789.2872154729428
sim_107_27,0,1.5482297980949424,0.5811639333101289,431.9561136684889,393.8743454453463,279.0,2594.729333081405,1742.2159974787094
sim_107_28,0,1.5686555869523249,0.5253439979574568,470.5966760856975,429.2143986401202,300.0,2679.148372552559,1658.6972340824839
sim_107_29,0,1.5176610243619244,0.5477575635863443,455.2983073085773,419.36261159049457,300.0,2152.478407169691,1501.5789157552576
sim_107_30,0,1.5980350098678635,0.6055428285322741,321.20503698344055,293.4501661270615,201.0,349.07126504373207,1654.7085034699173
sim_107_31,0,1.5982162119851375,0.533561608996879,188.58951301424622,173.31185764395926,118.0,272.15751379893385,1597.5056003499408
sim_107_32,0,1.5890377455941291,0.6031980868388237,471.94421044145633,434.22114181601063,297.0,2455.224145878361,1485.8661356274933
sim_107_33,0,1.4997774970886186,0.594979657265635,449.93324912658557,412.34572872772674,300.0,584.1836186713401,1686.1739711306554
sim_107_34,0,1.4305452535227274,0.5521699276264015,52.930174380340915,48.83646178829912,37.0,25.37127020338013,1442.2347660427156
sim_107_35,0,1.5893559282593164,0.5140722847539325,98.54006755207762,88.52683209061533,62.0,113.50719493239815,2183.5823267241967
sim_107_36,0,1.5383375847842196,0.5257134372425706,344.5876189916652,312.5699921617557,224.0,2236.079204724635,1801.4039441963716
sim_107_37,0,1.5300581181168822,0.5742893270242733,241.74918266246738,222.07206037680652,158.0,944.5399264202674,1356.2015079585744
sim_107_38,0,1.543936834633105,0.5527924013701928,318.05098793441965,291.35888522576414,206.0,903.686448680909,1618.9214601266897
sim_107_39,0,1.5703248178307314,0.5814637280238498,312.49463874831554,282.8745304901097,199.0,946.223409815923,1733.6949029262853
sim_107_40,0,1.5439619603618313,0.5594035819359104,427.67746302022726,393.96573455060786,277.0,3752.0214682781284,1388.4655491716958
sim_107_41,0,1.5891252657182648,0.5519790665014888,476.73757971547946,432.3482392701513,300.0,1163.2863923773016,1698.0365641997184
sim_107_42,0,1.4835264964603334,0.5469452754162223,38.57168890796867,36.124783736376884,26.0,12.23062722706402,1269.9389352415021
